#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
IRS1,P70S6K1,9606.ENSP00000304895,9606.ENSP00000225577,0,0,0,0,0,0.5,0.9,0.907,0.994
IRS1,GAPDH,9606.ENSP00000304895,9606.ENSP00000229239,0,0,0,0,0,0,0,0.563,0.563
IRS1,IGFBP2,9606.ENSP00000304895,9606.ENSP00000233809,0,0,0,0,0.062,0,0,0.421,0.434
IRS1,CRAF,9606.ENSP00000304895,9606.ENSP00000251849,0,0,0,0,0,0.132,0,0.4,0.457
IRS1,VEGFR2,9606.ENSP00000304895,9606.ENSP00000263923,0,0,0,0,0.049,0,0.6,0.306,0.713
IRS1,HER3,9606.ENSP00000304895,9606.ENSP00000267101,0,0,0,0,0,0,0.6,0.593,0.83
IRS1,PAXILLIN,9606.ENSP00000304895,9606.ENSP00000267257,0,0,0,0,0,0,0.9,0.802,0.979
IRS1,P53,9606.ENSP00000304895,9606.ENSP00000269305,0,0,0,0,0,0.182,0,0.53,0.599
IRS1,HER2,9606.ENSP00000304895,9606.ENSP00000269571,0,0,0,0,0.081,0.251,0.6,0.496,0.842
IRS1,EGFR,9606.ENSP00000304895,9606.ENSP00000275493,0,0,0,0,0.106,0.251,0.6,0.872,0.961
IRS1,ATM,9606.ENSP00000304895,9606.ENSP00000278616,0,0,0,0,0,0,0,0.62,0.621
IRS1,RICTOR,9606.ENSP00000304895,9606.ENSP00000296782,0,0,0,0,0,0,0,0.714,0.714
IRS1,TSC1,9606.ENSP00000304895,9606.ENSP00000298552,0,0,0,0,0,0,0,0.696,0.696
IRS1,MEK1,9606.ENSP00000304895,9606.ENSP00000302486,0,0,0,0,0,0,0,0.505,0.505
IRS1,BCLXL,9606.ENSP00000304895,9606.ENSP00000302564,0,0,0,0,0,0.27,0,0.519,0.634
IRS1,FASN,9606.ENSP00000304895,9606.ENSP00000304592,0,0,0,0,0.067,0,0,0.479,0.494
IRS1,CD26,9606.ENSP00000304895,9606.ENSP00000353731,0,0,0,0,0,0,0,0.429,0.429
IRS1,PREX1,9606.ENSP00000304895,9606.ENSP00000361009,0,0,0,0,0,0,0,0.454,0.454
IRS1,SCD1,9606.ENSP00000304895,9606.ENSP00000359380,0,0,0,0,0,0,0,0.47,0.47
IRS1,P90RSK,9606.ENSP00000304895,9606.ENSP00000435412,0,0,0,0,0,0,0,0.511,0.511
IRS1,LKB1,9606.ENSP00000304895,9606.ENSP00000324856,0,0,0,0,0,0,0,0.547,0.547
IRS1,GAB2,9606.ENSP00000304895,9606.ENSP00000354952,0,0,0,0.548,0,0,0.5,0.483,0.604
IRS1,PKCALPHA,9606.ENSP00000304895,9606.ENSP00000408695,0,0,0,0,0,0,0,0.686,0.686
IRS1,EIF4E,9606.ENSP00000304895,9606.ENSP00000425561,0,0,0,0,0,0.27,0,0.592,0.689
IRS1,AR,9606.ENSP00000304895,9606.ENSP00000363822,0,0,0,0,0.065,0,0,0.767,0.773
IRS1,PTEN,9606.ENSP00000304895,9606.ENSP00000361021,0,0,0,0,0.062,0.269,0,0.791,0.844
IRS1,FOXO3A,9606.ENSP00000304895,9606.ENSP00000385824,0,0,0,0,0.062,0.151,0,0.826,0.849
IRS1,JNK2,9606.ENSP00000304895,9606.ENSP00000394560,0,0,0,0,0.062,0.302,0.8,0.458,0.919
IRS1,NRAS,9606.ENSP00000304895,9606.ENSP00000358548,0,0,0,0,0,0.142,0.9,0.254,0.93
IRS1,FIBRONECTIN,9606.ENSP00000304895,9606.ENSP00000346839,0,0,0,0,0.088,0,0.9,0.336,0.934
IRS1,LCK,9606.ENSP00000304895,9606.ENSP00000337825,0,0,0,0,0,0.132,0.9,0.425,0.945
IRS1,AKT,9606.ENSP00000304895,9606.ENSP00000451828,0,0,0,0,0.062,0.535,0,0.917,0.96
IRS1,BECLIN,9606.ENSP00000304895,9606.ENSP00000355231,0,0,0,0,0,0,0,0.96,0.96
IRS1,RAPTOR,9606.ENSP00000304895,9606.ENSP00000307272,0,0,0,0,0,0.675,0.9,0.714,0.989
IRS1,RAD51,9606.ENSP00000304895,9606.ENSP00000372088,0,0,0,0,0,0.345,0,0.987,0.991
IRS1,SRC,9606.ENSP00000304895,9606.ENSP00000362680,0,0,0,0,0.055,0.132,0.5,0.987,0.994
IRS1,MTOR,9606.ENSP00000304895,9606.ENSP00000354558,0,0,0,0,0,0.716,0.9,0.829,0.994
JAB1,S6,9606.ENSP00000350512,9606.ENSP00000157812,0,0,0,0,0.19,0.262,0,0.334,0.568
JAB1,P53,9606.ENSP00000350512,9606.ENSP00000269305,0,0,0,0,0,0.874,0.9,0.961,0.999
JAB1,HER2,9606.ENSP00000350512,9606.ENSP00000269571,0,0,0,0,0,0.139,0,0.381,0.444
JAB1,ATM,9606.ENSP00000350512,9606.ENSP00000278616,0,0,0,0,0.062,0.27,0,0.248,0.44
JAB1,SMAD4,9606.ENSP00000350512,9606.ENSP00000341551,0,0,0,0,0,0.761,0,0.529,0.882
JAB1,PTEN,9606.ENSP00000350512,9606.ENSP00000361021,0,0,0,0,0.049,0.057,0,0.409,0.424
JNK2,ERK2,9606.ENSP00000394560,9606.ENSP00000215832,0,0,0.37,0.886,0.084,0.056,0.5,0.662,0.581
JNK2,XBP1,9606.ENSP00000394560,9606.ENSP00000216037,0,0,0,0,0,0.14,0,0.369,0.434
JNK2,P70S6K1,9606.ENSP00000394560,9606.ENSP00000225577,0,0,0.411,0.602,0.078,0.213,0,0.336,0.438
JNK2,GAPDH,9606.ENSP00000394560,9606.ENSP00000229239,0,0,0,0,0,0,0,0.472,0.472
JNK2,DUSP4,9606.ENSP00000394560,9606.ENSP00000240100,0,0,0,0,0,0.674,0.6,0.344,0.907
JNK2,P53,9606.ENSP00000394560,9606.ENSP00000269305,0,0,0,0,0,0.696,0.9,0.632,0.987
JNK2,EGFR,9606.ENSP00000394560,9606.ENSP00000275493,0,0,0,0.561,0,0.642,0,0.422,0.704
JNK2,MEK1,9606.ENSP00000394560,9606.ENSP00000302486,0,0,0.357,0.586,0.098,0,0.8,0.67,0.881
JNK2,BCLXL,9606.ENSP00000394560,9606.ENSP00000302564,0,0,0,0,0.082,0.281,0.8,0.414,0.912
JNK2,IRS1,9606.ENSP00000394560,9606.ENSP00000304895,0,0,0,0,0.062,0.302,0.8,0.458,0.919
JNK2,DVL3,9606.ENSP00000394560,9606.ENSP00000316054,0,0,0,0,0,0.293,0,0.223,0.427
JNK2,BID,9606.ENSP00000394560,9606.ENSP00000318822,0,0,0,0,0,0,0.8,0.405,0.876
JNK2,SMAD3,9606.ENSP00000394560,9606.ENSP00000332973,0,0,0,0,0.064,0.213,0.8,0.268,0.877
JNK2,LCK,9606.ENSP00000394560,9606.ENSP00000337825,0,0,0.316,0.563,0.062,0.143,0.9,0.263,0.931
JNK2,SMAD4,9606.ENSP00000394560,9606.ENSP00000341551,0,0,0,0,0.062,0,0.8,0.335,0.864
JNK2,GAB2,9606.ENSP00000394560,9606.ENSP00000354952,0,0,0,0,0,0,0,0.451,0.451
JNK2,BECLIN,9606.ENSP00000394560,9606.ENSP00000355231,0,0,0,0,0.065,0,0,0.447,0.461
JNK2,NRAS,9606.ENSP00000394560,9606.ENSP00000358548,0,0,0,0,0.063,0.269,0.8,0.266,0.886
JNK2,PTEN,9606.ENSP00000394560,9606.ENSP00000361021,0,0,0,0,0.062,0.154,0,0.387,0.471
JNK2,SRC,9606.ENSP00000394560,9606.ENSP00000362680,0,0,0.351,0.563,0.063,0.143,0.8,0.488,0.88
JNK2,BIM,9606.ENSP00000394560,9606.ENSP00000376943,0,0,0,0,0,0.213,0.9,0.476,0.955
JNK2,BCL2,9606.ENSP00000394560,9606.ENSP00000381185,0,0,0,0,0,0.056,0.8,0.092,0.813
JNK2,FOXO3A,9606.ENSP00000394560,9606.ENSP00000385824,0,0,0,0,0,0.213,0.8,0.52,0.917
JNK2,AKT,9606.ENSP00000394560,9606.ENSP00000451828,0,0,0.41,0.577,0.083,0.315,0,0.668,0.603
KU80,ERCC1,9606.ENSP00000375978,9606.ENSP00000013807,0,0,0,0,0.065,0.056,0.9,0.795,0.979
KU80,GAPDH,9606.ENSP00000375978,9606.ENSP00000229239,0,0,0,0,0.122,0,0,0.437,0.485
KU80,MSH2,9606.ENSP00000375978,9606.ENSP00000233146,0,0,0,0,0.232,0.129,0.9,0.785,0.983
KU80,MSH6,9606.ENSP00000375978,9606.ENSP00000234420,0,0,0,0,0.123,0.27,0.9,0.708,0.978
KU80,SF2,9606.ENSP00000375978,9606.ENSP00000258962,0,0,0,0,0.421,0.062,0,0.276,0.572
KU80,XRCC1,9606.ENSP00000375978,9606.ENSP00000262887,0,0,0,0,0.127,0,0.36,0.853,0.91
KU80,P53,9606.ENSP00000375978,9606.ENSP00000269305,0,0,0,0,0,0,0.9,0.771,0.976
KU80,ATM,9606.ENSP00000375978,9606.ENSP00000278616,0,0,0,0,0.063,0.661,0.9,0.922,0.997
KU80,HSP70,9606.ENSP00000375978,9606.ENSP00000302961,0,0,0,0,0.186,0.129,0,0.263,0.431
KU80,FASN,9606.ENSP00000375978,9606.ENSP00000304592,0,0,0,0,0.062,0.345,0,0.162,0.44
KU80,MRE11,9606.ENSP00000375978,9606.ENSP00000325863,0,0,0,0,0.121,0.9,0.65,0.799,0.993
KU80,FIBRONECTIN,9606.ENSP00000375978,9606.ENSP00000346839,0,0,0,0,0,0.063,0,0.43,0.443
KU80,ERCC5,9606.ENSP00000375978,9606.ENSP00000347978,0,0,0,0,0.086,0.277,0.9,0.678,0.975
KU80,YB1,9606.ENSP00000375978,9606.ENSP00000361626,0,0,0,0,0.116,0.27,0,0.637,0.745
KU80,AR,9606.ENSP00000375978,9606.ENSP00000363822,0,0,0,0,0,0.27,0,0.457,0.587
KU80,RAD50,9606.ENSP00000375978,9606.ENSP00000368100,0,0,0,0,0.225,0.261,0.65,0.637,0.917
KU80,PCNA,9606.ENSP00000375978,9606.ENSP00000368458,0,0,0,0,0.169,0.675,0,0.23,0.774
KU80,CHK2,9606.ENSP00000375978,9606.ENSP00000372023,0,0,0,0,0.065,0.095,0,0.8,0.816
KU80,RAD51,9606.ENSP00000375978,9606.ENSP00000372088,0,0,0,0,0.089,0.148,0,0.899,0.915
KU80,CDK1,9606.ENSP00000375978,9606.ENSP00000378699,0,0,0,0,0.115,0.213,0,0.442,0.578
KU80,CHK1,9606.ENSP00000375978,9606.ENSP00000388648,0,0,0,0,0.086,0.27,0,0.784,0.843
LCK,ERK2,9606.ENSP00000337825,9606.ENSP00000215832,0,0,0.281,0.615,0,0.713,0.9,0.418,0.977
LCK,GAPDH,9606.ENSP00000337825,9606.ENSP00000229239,0,0,0,0,0.049,0.065,0,0.472,0.49
LCK,CRAF,9606.ENSP00000337825,9606.ENSP00000251849,0,0,0,0.658,0.061,0.352,0,0.335,0.432
LCK,PAXILLIN,9606.ENSP00000337825,9606.ENSP00000267257,0,0,0,0,0.062,0.286,0.9,0.804,0.985
LCK,P53,9606.ENSP00000337825,9606.ENSP00000269305,0,0,0,0,0,0.056,0,0.521,0.528
LCK,EGFR,9606.ENSP00000337825,9606.ENSP00000275493,0,0,0,0.682,0,0.231,0.9,0.506,0.932
LCK,NOTCH1,9606.ENSP00000337825,9606.ENSP00000277541,0,0,0,0,0,0.299,0,0.895,0.923
LCK,MEK1,9606.ENSP00000337825,9606.ENSP00000302486,0,0,0.235,0.595,0,0.178,0.9,0.414,0.933
LCK,BCLXL,9606.ENSP00000337825,9606.ENSP00000302564,0,0,0,0,0,0,0,0.46,0.459
LCK,IRS1,9606.ENSP00000337825,9606.ENSP00000304895,0,0,0,0,0,0.132,0.9,0.425,0.945
LCK,SMAD3,9606.ENSP00000337825,9606.ENSP00000332973,0,0,0,0,0,0.32,0,0.448,0.609
LCK,BIM,9606.ENSP00000337825,9606.ENSP00000376943,0,0,0,0,0,0.057,0,0.402,0.411
LCK,MTOR,9606.ENSP00000337825,9606.ENSP00000354558,0,0,0,0,0.062,0.104,0,0.393,0.446
LCK,PTEN,9606.ENSP00000337825,9606.ENSP00000361021,0,0,0,0,0.061,0.111,0,0.431,0.483
LCK,SMAC,9606.ENSP00000337825,9606.ENSP00000398495,0,0,0,0,0,0.058,0,0.506,0.515
LCK,TFRC,9606.ENSP00000337825,9606.ENSP00000353224,0,0,0,0,0.062,0.059,0,0.587,0.605
LCK,GATA3,9606.ENSP00000337825,9606.ENSP00000368632,0,0,0,0,0.083,0.323,0,0.509,0.669
LCK,SRC,9606.ENSP00000337825,9606.ENSP00000362680,0,0,0.438,0.953,0,0,0.9,0.923,0.906
LCK,JNK2,9606.ENSP00000337825,9606.ENSP00000394560,0,0,0.316,0.563,0.062,0.143,0.9,0.263,0.931
LCK,NRAS,9606.ENSP00000337825,9606.ENSP00000358548,0,0,0,0,0,0.14,0.9,0.338,0.938
LCK,AKT,9606.ENSP00000337825,9606.ENSP00000451828,0,0,0.371,0.558,0.049,0,0.9,0.653,0.939
LCK,GAB2,9606.ENSP00000337825,9606.ENSP00000354952,0,0,0,0,0,0.213,0.9,0.371,0.946
LCK,CD31,9606.ENSP00000337825,9606.ENSP00000457421,0,0,0,0,0,0.281,0.9,0.34,0.948
LCK,SYK,9606.ENSP00000337825,9606.ENSP00000364907,0,0,0,0.762,0.096,0.787,0.9,0.921,0.983
LKB1,TIGAR,9606.ENSP00000324856,9606.ENSP00000179259,0,0,0,0,0.062,0,0,0.39,0.404
LKB1,ERK2,9606.ENSP00000324856,9606.ENSP00000215832,0,0,0.229,0.644,0.062,0.332,0,0.338,0.459
LKB1,TUBERIN,9606.ENSP00000324856,9606.ENSP00000219476,0,0,0,0,0,0.056,0,0.865,0.867
LKB1,P70S6K1,9606.ENSP00000324856,9606.ENSP00000225577,0,0,0.216,0.631,0.063,0.64,0,0.73,0.759
LKB1,GAPDH,9606.ENSP00000324856,9606.ENSP00000229239,0,0,0,0,0.055,0.056,0,0.459,0.475
LKB1,MSH2,9606.ENSP00000324856,9606.ENSP00000233146,0,0,0,0,0,0,0,0.662,0.662
LKB1,MSH6,9606.ENSP00000324856,9606.ENSP00000234420,0,0,0,0,0,0,0,0.668,0.668
LKB1,RAB11,9606.ENSP00000324856,9606.ENSP00000261890,0,0,0,0,0.062,0.127,0,0.456,0.516
LKB1,P53,9606.ENSP00000324856,9606.ENSP00000269305,0,0,0,0,0,0.688,0.6,0.942,0.992
LKB1,HER2,9606.ENSP00000324856,9606.ENSP00000269571,0,0,0,0.558,0.064,0.189,0,0.664,0.435
LKB1,NOTCH1,9606.ENSP00000324856,9606.ENSP00000277541,0,0,0,0,0.085,0.066,0,0.643,0.669
LKB1,ATM,9606.ENSP00000324856,9606.ENSP00000278616,0,0,0,0,0,0.462,0,0.912,0.95
LKB1,RICTOR,9606.ENSP00000324856,9606.ENSP00000296782,0,0,0,0,0.062,0,0,0.578,0.587
LKB1,TSC1,9606.ENSP00000324856,9606.ENSP00000298552,0,0,0,0,0,0.081,0,0.673,0.687
LKB1,MEK1,9606.ENSP00000324856,9606.ENSP00000302486,0,0,0.224,0.579,0.062,0.246,0,0.525,0.466
LKB1,HSP70,9606.ENSP00000324856,9606.ENSP00000302961,0,0,0,0,0,0.059,0,0.465,0.476
LKB1,FASN,9606.ENSP00000324856,9606.ENSP00000304592,0,0,0,0,0.065,0,0,0.413,0.428
LKB1,IRS1,9606.ENSP00000324856,9606.ENSP00000304895,0,0,0,0,0,0,0,0.547,0.547
LKB1,RAPTOR,9606.ENSP00000324856,9606.ENSP00000307272,0,0,0,0,0.065,0.181,0,0.754,0.795
LKB1,ARID1A,9606.ENSP00000324856,9606.ENSP00000320485,0,0,0,0,0.093,0,0,0.506,0.532
LKB1,SRC,9606.ENSP00000324856,9606.ENSP00000362680,0,0,0.271,0.584,0.064,0.136,0,0.54,0.405
LKB1,NRAS,9606.ENSP00000324856,9606.ENSP00000358548,0,0,0,0,0.062,0.141,0,0.4,0.475
LKB1,MRE11,9606.ENSP00000324856,9606.ENSP00000325863,0,0,0,0,0.049,0,0,0.504,0.508
LKB1,NF2,9606.ENSP00000324856,9606.ENSP00000344666,0,0,0,0,0,0.13,0,0.459,0.51
LKB1,EIF4E,9606.ENSP00000324856,9606.ENSP00000425561,0,0,0,0,0.064,0,0,0.499,0.511
LKB1,AKT,9606.ENSP00000324856,9606.ENSP00000451828,0,0,0.325,0.631,0.104,0.298,0,0.807,0.588
LKB1,BECLIN,9606.ENSP00000324856,9606.ENSP00000355231,0,0,0,0,0.063,0.13,0,0.549,0.6
LKB1,MTOR,9606.ENSP00000324856,9606.ENSP00000354558,0,0,0,0,0.062,0.175,0,0.762,0.799
LKB1,PTEN,9606.ENSP00000324856,9606.ENSP00000361021,0,0,0,0,0.062,0.347,0,0.922,0.948
LKB1,FOXO3A,9606.ENSP00000324856,9606.ENSP00000385824,0,0,0,0,0.063,0.077,0.9,0.624,0.963
LKB1,SMAD4,9606.ENSP00000324856,9606.ENSP00000341551,0,0,0,0,0,0,0.9,0.75,0.974
MEK1,ERK2,9606.ENSP00000302486,9606.ENSP00000215832,0,0,0.311,0.594,0.066,0.974,0.9,0.964,0.998
MEK1,TUBERIN,9606.ENSP00000302486,9606.ENSP00000219476,0,0,0,0,0.061,0,0,0.523,0.533
MEK1,GAPDH,9606.ENSP00000302486,9606.ENSP00000229239,0,0,0,0,0.081,0.07,0,0.661,0.685
MEK1,MSH6,9606.ENSP00000302486,9606.ENSP00000234420,0,0,0,0,0,0.154,0,0.435,0.501
MEK1,DUSP4,9606.ENSP00000302486,9606.ENSP00000240100,0,0,0,0,0,0.208,0,0.49,0.579
MEK1,CRAF,9606.ENSP00000302486,9606.ENSP00000251849,0,0,0,0.575,0.083,0.971,0.9,0.987,0.998
MEK1,BRD4,9606.ENSP00000302486,9606.ENSP00000263377,0,0,0,0,0.199,0.224,0,0.221,0.474
MEK1,HER3,9606.ENSP00000302486,9606.ENSP00000267101,0,0,0,0.581,0,0.213,0.9,0.667,0.94
MEK1,PAXILLIN,9606.ENSP00000302486,9606.ENSP00000267257,0,0,0,0,0.062,0.182,0,0.558,0.631
MEK1,P53,9606.ENSP00000302486,9606.ENSP00000269305,0,0,0,0,0,0,0,0.661,0.661
MEK1,HER2,9606.ENSP00000302486,9606.ENSP00000269571,0,0,0,0.61,0,0.285,0.9,0.767,0.947
MEK1,EGFR,9606.ENSP00000302486,9606.ENSP00000275493,0,0,0,0.597,0,0.354,0,0.817,0.564
MEK1,NOTCH1,9606.ENSP00000302486,9606.ENSP00000277541,0,0,0,0,0.062,0.104,0,0.52,0.562
MEK1,ATM,9606.ENSP00000302486,9606.ENSP00000278616,0,0,0,0,0,0,0,0.461,0.461
MEK1,BRAF,9606.ENSP00000302486,9606.ENSP00000288602,0,0,0,0.577,0.083,0.993,0.9,0.89,0.999
MEK1,ARAF,9606.ENSP00000302486,9606.ENSP00000290277,0,0,0,0.575,0.083,0.926,0.9,0.823,0.995
MEK1,RICTOR,9606.ENSP00000302486,9606.ENSP00000296782,0,0,0,0,0,0.078,0,0.4,0.423
MEK1,ETS1,9606.ENSP00000302486,9606.ENSP00000376436,0,0,0,0,0,0.139,0,0.341,0.409
MEK1,RAPTOR,9606.ENSP00000302486,9606.ENSP00000307272,0,0,0,0,0.047,0.06,0,0.414,0.429
MEK1,P90RSK,9606.ENSP00000302486,9606.ENSP00000435412,0,0,0,0.663,0,0.245,0,0.74,0.43
MEK1,SMAD3,9606.ENSP00000302486,9606.ENSP00000332973,0,0,0,0,0.058,0,0,0.454,0.464
MEK1,LKB1,9606.ENSP00000302486,9606.ENSP00000324856,0,0,0.224,0.579,0.062,0.246,0,0.525,0.466
MEK1,FOXO3A,9606.ENSP00000302486,9606.ENSP00000385824,0,0,0,0,0.064,0.069,0,0.448,0.477
MEK1,IRS1,9606.ENSP00000302486,9606.ENSP00000304895,0,0,0,0,0,0,0,0.505,0.505
MEK1,AKT,9606.ENSP00000302486,9606.ENSP00000451828,0,0,0.348,0.636,0.062,0.178,0,0.876,0.514
MEK1,SMAD4,9606.ENSP00000302486,9606.ENSP00000341551,0,0,0,0,0.064,0,0,0.536,0.548
MEK1,EIF4E,9606.ENSP00000302486,9606.ENSP00000425561,0,0,0,0,0.053,0.056,0,0.538,0.552
MEK1,BCLXL,9606.ENSP00000302486,9606.ENSP00000302564,0,0,0,0,0.049,0,0,0.559,0.562
MEK1,PREX1,9606.ENSP00000302486,9606.ENSP00000361009,0,0,0,0,0.049,0,0,0.57,0.574
MEK1,MTOR,9606.ENSP00000302486,9606.ENSP00000354558,0,0,0,0,0.063,0.162,0,0.628,0.683
MEK1,FIBRONECTIN,9606.ENSP00000302486,9606.ENSP00000346839,0,0,0,0,0,0,0.6,0.512,0.796
MEK1,BIM,9606.ENSP00000302486,9606.ENSP00000376943,0,0,0,0,0,0,0.6,0.556,0.814
MEK1,PTEN,9606.ENSP00000302486,9606.ENSP00000361021,0,0,0,0,0.065,0.161,0,0.836,0.86
MEK1,JNK2,9606.ENSP00000302486,9606.ENSP00000394560,0,0,0.357,0.586,0.098,0,0.8,0.67,0.881
MEK1,GAB2,9606.ENSP00000302486,9606.ENSP00000354952,0,0,0,0,0,0,0.9,0.185,0.915
MEK1,FOXM1,9606.ENSP00000302486,9606.ENSP00000342307,0,0,0,0,0.064,0.069,0.9,0.254,0.926
MEK1,CDK1,9606.ENSP00000302486,9606.ENSP00000378699,0,0,0.34,0.697,0.065,0.103,0.9,0.515,0.929
MEK1,HEREGULIN,9606.ENSP00000302486,9606.ENSP00000384620,0,0,0,0,0,0,0.9,0.331,0.93
MEK1,LCK,9606.ENSP00000302486,9606.ENSP00000337825,0,0,0.235,0.595,0,0.178,0.9,0.414,0.933
MEK1,SRC,9606.ENSP00000302486,9606.ENSP00000362680,0,0,0.215,0.589,0.062,0.317,0.9,0.751,0.955
MEK1,NRAS,9606.ENSP00000302486,9606.ENSP00000358548,0,0,0,0,0.065,0.527,0.8,0.812,0.981
MIG6,HER2,9606.ENSP00000366702,9606.ENSP00000269571,0,0,0,0,0.065,0.289,0,0.361,0.538
MIG6,EGFR,9606.ENSP00000366702,9606.ENSP00000275493,0,0,0,0,0.213,0.978,0,0.958,0.999
MIG6,CABL,9606.ENSP00000366702,9606.ENSP00000344503,0,0,0,0,0,0,0,0.417,0.417
MIG6,MTOR,9606.ENSP00000366702,9606.ENSP00000354558,0,0,0,0,0,0,0,0.451,0.451
MIG6,SRC,9606.ENSP00000366702,9606.ENSP00000362680,0,0,0,0,0.061,0.282,0,0.351,0.524
MIG6,AKT,9606.ENSP00000366702,9606.ENSP00000451828,0,0,0,0,0,0.057,0,0.483,0.491
MRE11,ERCC1,9606.ENSP00000325863,9606.ENSP00000013807,0,0,0,0,0.062,0.13,0.9,0.621,0.965
MRE11,MSH2,9606.ENSP00000325863,9606.ENSP00000233146,0.122,0,0,0,0.207,0.417,0,0.736,0.878
MRE11,MSH6,9606.ENSP00000325863,9606.ENSP00000234420,0.122,0,0,0,0.175,0.515,0,0.697,0.879
MRE11,XRCC1,9606.ENSP00000325863,9606.ENSP00000262887,0,0,0,0,0.101,0,0.6,0.664,0.869
MRE11,P53,9606.ENSP00000325863,9606.ENSP00000269305,0,0,0,0,0.062,0.27,0.9,0.574,0.966
MRE11,ATM,9606.ENSP00000325863,9606.ENSP00000278616,0,0,0,0,0.143,0.97,0.9,0.904,0.999
MRE11,LKB1,9606.ENSP00000325863,9606.ENSP00000324856,0,0,0,0,0.049,0,0,0.504,0.508
MRE11,ERCC5,9606.ENSP00000325863,9606.ENSP00000347978,0.041,0,0,0,0.17,0.368,0,0.55,0.743
MRE11,PTEN,9606.ENSP00000325863,9606.ENSP00000361021,0,0,0,0,0.652,0.06,0,0.484,0.816
MRE11,CHK1,9606.ENSP00000325863,9606.ENSP00000388648,0,0,0,0,0.099,0.115,0.6,0.754,0.911
MRE11,PCNA,9606.ENSP00000325863,9606.ENSP00000368458,0.278,0,0,0,0.108,0.056,0.9,0.162,0.939
MRE11,RAD51,9606.ENSP00000325863,9606.ENSP00000372088,0.119,0,0,0,0.154,0.708,0.6,0.838,0.983
MRE11,CHK2,9606.ENSP00000325863,9606.ENSP00000372023,0,0,0,0,0.09,0.126,0.9,0.814,0.983
MRE11,KU80,9606.ENSP00000325863,9606.ENSP00000375978,0,0,0,0,0.121,0.9,0.65,0.799,0.993
MRE11,RAD50,9606.ENSP00000325863,9606.ENSP00000368100,0.295,0,0,0,0.601,0.993,0.9,0.994,0.999
MSH2,ERCC1,9606.ENSP00000233146,9606.ENSP00000013807,0,0,0,0,0.064,0.767,0.9,0.952,0.998
MSH2,CRAF,9606.ENSP00000233146,9606.ENSP00000251849,0,0,0,0,0.079,0.256,0,0.308,0.485
MSH2,CDK1,9606.ENSP00000233146,9606.ENSP00000378699,0,0,0,0,0.37,0.078,0,0.226,0.511
MSH2,EGFR,9606.ENSP00000233146,9606.ENSP00000275493,0,0,0,0,0.049,0,0,0.559,0.562
MSH2,HER2,9606.ENSP00000233146,9606.ENSP00000269571,0,0,0,0,0.049,0,0,0.559,0.562
MSH2,SMAD4,9606.ENSP00000233146,9606.ENSP00000341551,0,0,0,0,0.066,0,0,0.607,0.617
MSH2,AKT,9606.ENSP00000233146,9606.ENSP00000451828,0,0,0,0,0.049,0.413,0,0.39,0.629
MSH2,LKB1,9606.ENSP00000233146,9606.ENSP00000324856,0,0,0,0,0,0,0,0.662,0.662
MSH2,PTEN,9606.ENSP00000233146,9606.ENSP00000361021,0,0,0,0,0.084,0,0,0.663,0.678
MSH2,RAD50,9606.ENSP00000233146,9606.ENSP00000368100,0.067,0,0,0,0.116,0.291,0,0.649,0.767
MSH2,XRCC1,9606.ENSP00000233146,9606.ENSP00000262887,0,0,0,0,0.173,0,0.36,0.634,0.789
MSH2,MRE11,9606.ENSP00000233146,9606.ENSP00000325863,0.122,0,0,0,0.207,0.417,0,0.736,0.878
MSH2,CHK1,9606.ENSP00000233146,9606.ENSP00000388648,0,0,0,0,0.286,0.27,0,0.796,0.884
MSH2,YB1,9606.ENSP00000233146,9606.ENSP00000361626,0,0,0,0,0.108,0,0,0.879,0.888
MSH2,RAD51,9606.ENSP00000233146,9606.ENSP00000372088,0.069,0,0,0,0.234,0.325,0,0.871,0.929
MSH2,ERCC5,9606.ENSP00000233146,9606.ENSP00000347978,0.056,0,0,0,0.117,0.254,0.9,0.709,0.978
MSH2,ARID1A,9606.ENSP00000233146,9606.ENSP00000320485,0,0,0,0,0.184,0,0,0.979,0.982
MSH2,KU80,9606.ENSP00000233146,9606.ENSP00000375978,0,0,0,0,0.232,0.129,0.9,0.785,0.983
MSH2,CHK2,9606.ENSP00000233146,9606.ENSP00000372023,0,0,0,0,0.297,0.519,0,0.965,0.987
MSH2,ATM,9606.ENSP00000233146,9606.ENSP00000278616,0,0,0,0,0.062,0.412,0.9,0.826,0.989
MSH2,P53,9606.ENSP00000233146,9606.ENSP00000269305,0,0,0,0,0.062,0.486,0.9,0.828,0.99
MSH2,PCNA,9606.ENSP00000233146,9606.ENSP00000368458,0,0,0,0,0.753,0.908,0.6,0.567,0.995
MSH2,MSH6,9606.ENSP00000233146,9606.ENSP00000234420,0,0,0.293,0.642,0.948,0.995,0.9,0.995,0.999
MSH6,ERCC1,9606.ENSP00000234420,9606.ENSP00000013807,0,0,0,0,0.062,0.243,0.9,0.825,0.985
MSH6,MSH2,9606.ENSP00000234420,9606.ENSP00000233146,0,0,0.293,0.642,0.948,0.995,0.9,0.995,0.999
MSH6,MEK1,9606.ENSP00000234420,9606.ENSP00000302486,0,0,0,0,0,0.154,0,0.435,0.501
